run,module,ccd,event_id,time,x,y,energy_keV,temperature_K,baseline,saturated,pedestal,gain,energy_cal_keV,e_z,pass_window
1004,M05,EXT4,36604,2025-03-01 10:47:51,382,227,4.790471163547206,120.01261072881644,47.863692968101766,False,98.7,1.012,5.362420244672583,-0.23795853916488907,True
1000,M01,EXT3,36605,2025-03-01 07:50:18,954,3860,4.976071238466894,120.34372777694202,49.29416580357306,False,98.5,0.98,5.35876698882254,0.037746875701213566,True
1000,M04,EXT4,36606,2025-03-02 09:39:56,127,21,5.919121247252333,120.63797369529259,50.744517975994455,False,98.5,1.004,6.422262771762358,1.3090225878087474,False
1004,M05,EXT2,36607,2025-03-02 02:34:37,276,3232,5.5224185363487255,121.30588575078038,50.52887294642849,False,98.7,1.012,6.0761793645670545,0.7602043014505581,False
1002,M04,EXT4,36608,2025-03-02 19:11:58,2020,3080,4.722303338150999,120.54058900084998,50.13908165518992,False,98.6,1.004,5.227740171685496,-0.3879951133739916,True
1000,M05,EXT1,36609,2025-03-01 11:39:02,1756,855,6.457772381966736,119.84571301342876,49.75380317322055,False,98.5,1.012,7.028577162437345,2.1133422704339537,False
1003,M06,EXT2,36610,2025-03-02 09:40:16,1665,3552,4.112852026448432,119.08406975195112,47.338090303629144,False,98.65,1.02,4.718490545880384,-1.2476954481159694,True
1002,M05,EXT4,36611,2025-03-01 14:49:31,1486,1873,4.434095177004143,119.68760614209573,49.75554385981021,False,98.6,1.012,4.9816102152669135,-0.847211695403002,True
1001,M04,EXT4,36612,2025-03-02 05:25:49,937,1236,4.853812400170371,120.32956853438426,51.01877859980468,False,98.55,1.004,5.350441112629013,-0.2166984570708208,True
1003,M04,EXT1,36613,2025-03-01 06:25:46,1684,3837,5.211397274433825,120.13893567681136,48.05959748707474,False,98.65,1.004,5.74017050476133,0.32417563700534485,False
1000,M03,EXT1,36614,2025-03-01 19:51:21,931,4049,4.970923607738574,120.62280768439912,49.35847762963067,False,98.5,0.996,5.440489476116499,-0.067569321337769,True
1001,M06,EXT4,36615,2025-03-02 15:54:05,437,3555,4.353416650889317,120.56160542126636,51.093184569342476,False,98.55,1.02,4.92454450129981,-0.94375513401313,True
1001,M03,EXT3,36616,2025-03-02 18:02:26,198,3877,5.587628886810793,119.81683672458178,49.4553997175015,False,98.55,0.996,6.054260590077235,0.8184575694030805,False
1000,M02,EXT2,36617,2025-03-02 13:07:06,1628,2330,4.496496596734248,119.0945948952082,48.46632333981443,False,98.5,0.988,4.9368713629760705,-0.7612235580537788,True
1003,M02,EXT1,36618,2025-03-01 15:33:44,791,1666,5.696976656003608,120.3658830522806,48.712496660886266,False,98.65,0.988,6.121995469122009,1.0618087235410207,False
1003,M05,EXT1,36619,2025-03-02 09:23:20,115,1957,4.156891852101709,119.14192386079417,49.037475906987915,False,98.65,1.012,4.708853298148212,-1.169633341788679,True
1003,M01,EXT4,36620,2025-03-02 07:36:27,1973,2530,5.740129048618198,119.29697689551841,48.129035657278195,False,98.65,0.98,6.120431918204507,1.1041994698545745,False
1002,M01,EXT4,36621,2025-03-02 19:48:05,1611,3181,5.254253090489736,118.6691165021089,52.12999084866444,False,98.6,0.98,5.60457411836303,0.3306342848041205,False
1003,M04,EXT4,36622,2025-03-01 10:19:24,1295,2811,4.148773969541001,120.50557446090166,49.640695181453886,False,98.65,1.004,4.657422485797367,-1.176620919443934,True
1001,M03,EXT2,36623,2025-03-02 05:54:48,1466,538,4.959665381079482,118.09007325665816,50.399647370694424,False,98.55,0.996,5.419404231743047,-0.09850897834736372,True
1003,M03,EXT4,36624,2025-03-01 06:30:52,1729,2036,5.802132015394898,119.6765473808973,49.89766543344293,False,98.65,0.996,6.264496739616226,1.1809463248710386,False
1002,M06,EXT2,36625,2025-03-02 18:54:49,700,2171,5.9587962696895165,119.44105865233293,50.343454342020344,False,98.6,1.02,6.570188960794699,1.4140591790660846,False
1002,M06,EXT3,36626,2025-03-01 16:37:28,1244,2188,4.995008057152743,118.85203766795051,49.84780877745884,False,98.6,1.02,5.592180568765718,0.02804951723687876,False
1003,M05,EXT4,36627,2025-03-01 04:12:19,1051,3848,4.905868586269591,120.41582835788161,48.02333240017971,False,98.65,1.012,5.477080885415008,-0.08394240333398112,True
1004,M04,EXT1,36628,2025-03-01 07:45:17,443,3517,4.451390708808454,118.44681005670144,45.70733771399382,False,98.7,1.004,5.00124260099519,-0.7605535234018304,True
1001,M06,EXT4,36629,2025-03-01 10:18:21,1382,2186,5.000404661943527,120.87779026923526,51.66032993697601,False,98.55,1.02,5.578687389825243,-0.02875501663128936,False
1001,M06,EXT2,36630,2025-03-01 21:47:35,1916,2082,5.209512428912615,120.10378933887031,47.92222128613494,False,98.55,1.02,5.830106020372291,0.3229236158172032,False
1000,M05,EXT3,36631,2025-03-01 18:50:08,638,1528,5.726944072595832,118.98810106312736,49.2446394177103,False,98.5,1.012,6.294131650559754,1.0742626593110447,False
1000,M02,EXT1,36632,2025-03-01 06:54:29,498,1986,4.711807068175118,119.49315718858274,48.97720128454139,False,98.5,0.988,5.144550634665748,-0.45847861835886533,True
1003,M02,EXT1,36633,2025-03-01 10:33:31,222,3766,5.64614774822374,118.5151194291675,48.59257390188387,False,98.65,0.988,6.072961345094442,0.9875329475877982,False
1000,M03,EXT3,36634,2025-03-02 04:31:53,2014,3971,4.90793466766435,121.04776729930724,52.36119276907882,False,98.5,0.996,5.347845449013667,-0.20237453133837086,True
1003,M03,EXT3,36635,2025-03-02 07:09:34,513,2894,5.1508666054821495,120.37298107884158,46.922087162074746,False,98.65,0.996,5.645473150925956,0.2928467257395525,False
1001,M04,EXT4,36636,2025-03-01 01:44:45,1299,2760,4.76520621132925,119.64994901882666,51.64813074004718,False,98.55,1.004,5.255161803544493,-0.3481180727992284,True
1002,M05,EXT3,36637,2025-03-02 16:52:51,1237,1670,4.935532338302596,120.41962968789822,53.34489839697841,False,98.6,1.012,5.452740354584805,-0.16262084190344686,True
1004,M02,EXT2,36638,2025-03-02 14:29:26,1054,512,5.24936836474954,120.37938946445487,50.7097592730337,False,98.7,0.988,5.660519522754973,0.3618813169232997,False
1003,M01,EXT4,36639,2025-03-02 01:23:51,1569,2334,5.774024169381102,120.18249955524122,49.304131741183866,False,98.65,0.98,6.142133194929878,1.1362833670224188,False
1003,M04,EXT3,36640,2025-03-02 01:02:22,444,2668,6.0125959693733675,120.35741527599015,52.14131791101933,False,98.65,1.004,6.503593521424228,1.3823559471555427,False
1001,M04,EXT3,36641,2025-03-01 07:17:43,1682,2372,5.44380619573185,119.2869794289992,50.998096456928,False,98.55,1.004,5.94300253208722,0.600626886583776,False
1002,M02,EXT1,36642,2025-03-01 08:55:05,1535,1692,3.933902519487912,119.33570569305505,48.333119413562066,False,98.6,0.988,4.383332469448064,-1.5183531644225907,False
1003,M04,EXT1,36643,2025-03-01 13:25:20,765,4032,5.117981048421389,118.7521013273564,50.203917520201735,False,98.65,1.004,5.62485164071225,0.16433220988542724,False
1004,M02,EXT3,36644,2025-03-02 10:19:20,1865,1035,5.193487623623854,119.95259306241162,49.74035838571059,False,98.7,0.988,5.614887031289547,0.2959178835271185,False
1001,M01,EXT3,36645,2025-03-02 06:47:28,1874,1426,4.17779047634944,120.11273487848595,50.531941894431746,False,98.55,0.98,4.56481163625702,-1.203089771106461,True
1000,M06,EXT2,36646,2025-03-01 16:20:44,850,580,4.9997120784191385,120.56804897773785,50.22898892458238,False,98.5,1.02,5.592070632956782,-0.012936293832278971,False
1003,M03,EXT4,36647,2025-03-02 12:30:45,1865,1615,4.851105804208161,119.64694933257019,51.20981203473492,False,98.65,0.996,5.3042056531253685,-0.19676228679349597,True
1001,M04,EXT3,36648,2025-03-02 06:38:15,1939,2346,5.468066388185804,119.57379912682326,50.11082899819759,False,98.55,1.004,5.976267930596643,0.6465101526482128,False
1003,M05,EXT3,36649,2025-03-01 22:45:55,1588,1029,4.996232947453188,120.49428691427413,50.938033981461984,False,98.65,1.012,5.539032838930231,0.0036106547257333606,False
1004,M01,EXT4,36650,2025-03-01 00:27:51,856,2436,4.615661421987084,121.34327270613157,49.58550488455496,False,98.7,0.98,5.004670245678703,-0.56300037161706,True
1001,M03,EXT1,36651,2025-03-01 18:48:08,899,2034,6.636337966508529,119.88395711521636,50.337101195158304,False,98.55,0.996,7.089993086738718,2.3144369974876455,False
1002,M03,EXT4,36652,2025-03-01 09:36:38,318,2251,4.558351149897103,117.30903535026737,49.2631744622242,False,98.6,0.996,5.031512527653762,-0.5983742514305012,True
1002,M06,EXT4,36653,2025-03-02 07:11:16,564,138,4.924513687535014,120.85374506484742,53.06292147202259,False,98.6,1.02,5.487482162271084,-0.12032651323729003,True
1000,M04,EXT1,36654,2025-03-02 11:46:08,1645,3800,5.858697593951357,119.36381122801559,50.375770336216625,False,98.5,1.004,6.365299650151547,1.2257895107960615,False
1001,M05,EXT4,36655,2025-03-01 10:56:21,1481,2562,5.652229653385282,119.48887031730693,50.93172322198015,False,98.55,1.012,6.201953370219466,0.942088877397324,False
1000,M06,EXT1,36656,2025-03-01 08:34:12,689,3052,5.622384448929878,118.90333553836493,51.26472619248919,False,98.5,1.02,6.216631930745087,0.8826239815971302,False
1000,M06,EXT1,36657,2025-03-01 01:53:10,1092,2365,6.16375150634553,119.10508691607599,50.707917225062054,False,98.5,1.02,6.774505780776808,1.6825609302337006,False
1000,M02,EXT1,36658,2025-03-02 05:42:20,132,4,4.345203820142975,118.96588809875469,49.105457747919175,False,98.5,0.988,4.781079451751817,-0.988329577758133,True
1002,M01,EXT3,36659,2025-03-01 05:08:34,1367,2727,4.657175816362234,119.32420289703735,49.587409767124335,False,98.6,0.98,5.044355684317171,-0.5018629408493689,True
1000,M01,EXT3,36660,2025-03-02 13:15:27,371,1975,5.316078729117415,119.26526835276215,50.08863727143058,False,98.5,0.98,5.684188509275048,0.5133107904090746,False
1003,M03,EXT1,36661,2025-03-01 17:24:15,210,505,5.284275243358055,120.25595359526072,50.36760800035092,False,98.65,0.996,5.744030766701128,0.4342451807588173,False
1000,M04,EXT2,36662,2025-03-02 14:54:10,1027,783,5.295946354240353,120.00654573750462,47.685143353320385,False,98.5,1.004,5.827311300389979,0.43969449912215497,False
1002,M02,EXT4,36663,2025-03-01 18:36:24,1757,1528,4.465618875592313,118.13580856600818,51.797175830552085,False,98.6,0.988,4.874443351879351,-0.7950097315064374,True
1000,M05,EXT2,36664,2025-03-02 02:47:20,764,3723,6.194913608681995,119.67948468685626,46.72020289986758,False,98.5,1.012,6.793264118639519,1.7804258292720878,False
1001,M05,EXT1,36665,2025-03-02 13:15:40,1575,65,4.067907272481316,118.93805616303996,51.13363357393088,False,98.55,1.012,4.5965757879829106,-1.348585302506941,True
1000,M02,EXT1,36666,2025-03-02 10:52:56,572,3603,5.140168205234255,120.47199268712438,51.41858935661034,False,98.5,0.988,5.543650523928134,0.12331017030527174,False
1004,M04,EXT1,36667,2025-03-01 18:48:12,977,4083,4.006603971225906,121.11706309893432,51.118444620655424,False,98.7,1.004,4.500349203119429,-1.4918974847381918,True
1000,M06,EXT2,36668,2025-03-02 13:30:23,1899,646,6.075971265230578,121.01815290397091,52.45728471386477,False,98.5,1.02,6.667126386453769,1.5285893019949317,False
1004,M03,EXT1,36669,2025-03-01 23:12:17,1302,1840,3.517966908058981,120.12995342473207,49.45667819542972,False,98.7,0.996,3.994358525600265,-2.101912074219051,False
1004,M02,EXT2,36670,2025-03-02 18:37:51,537,2992,4.422061321624163,120.09880854594117,50.46664823590554,False,98.7,0.988,4.845542101193927,-0.8161983175683749,True
1004,M05,EXT2,36671,2025-03-01 04:16:13,453,2551,6.23588806633288,120.17735504786573,47.318883257670095,False,98.7,1.012,6.830695624561253,1.8153643300575502,False
1001,M02,EXT4,36672,2025-03-01 06:41:45,1810,3621,4.847834432262371,122.10573597381051,50.11818380303296,False,98.55,0.988,5.268166763101258,-0.19130424065306093,True
1000,M01,EXT3,36673,2025-03-02 12:14:53,1557,3198,4.961991887264869,120.33829049185778,47.0331589067055,False,98.5,0.98,5.367127092233858,0.04996414854819755,True
1004,M02,EXT3,36674,2025-03-01 17:13:58,1765,788,4.831006037770669,121.20997711647865,50.00408855992094,False,98.7,0.988,5.254149570345402,-0.2255412942283972,True
1004,M05,EXT1,36675,2025-03-02 10:49:05,1855,788,6.631916473122837,120.27874104723996,51.00358754556139,False,98.7,1.012,7.19418716483923,2.3236923335402833,False
1003,M06,EXT1,36676,2025-03-02 13:05:53,732,2919,5.483658450755179,119.72755330484453,50.080013076059195,False,98.65,1.02,6.088745486394479,0.689320780677976,False
1003,M01,EXT3,36677,2025-03-02 11:14:21,1132,1580,4.0741061952771656,121.02175470503799,51.351443439654695,False,98.65,0.98,4.456149925663007,-1.3563309856909616,False
1001,M03,EXT2,36678,2025-03-02 01:14:24,528,383,4.778124694511867,121.50135828441495,50.2011234565145,False,98.55,0.996,5.240567006106934,-0.35681583980985965,True
1002,M06,EXT3,36679,2025-03-01 19:50:26,162,1808,4.085175019090753,120.45262340322206,50.220505560464815,False,98.6,1.02,4.660349362755827,-1.2925189617761301,True
1003,M02,EXT2,36680,2025-03-01 15:54:20,607,3038,5.273472899305966,120.03637689044616,50.6803861868857,False,98.65,0.988,5.684131008987864,0.3985415971512748,False
1000,M03,EXT3,36681,2025-03-02 17:44:15,416,256,4.87105527710849,119.24983010193766,46.89878069898148,False,98.5,0.996,5.365519200238201,-0.17665766841878686,True
1004,M02,EXT2,36682,2025-03-01 18:25:44,28,3837,5.3142970370143345,119.89564787805291,52.050216588369125,False,98.7,0.988,5.711425332677075,0.43546752478616435,False
1001,M06,EXT1,36683,2025-03-02 06:25:01,17,3650,5.501327865103267,118.51899575219805,49.351301251514926,False,98.55,1.02,6.113181149639881,0.7188826349415912,False
1004,M02,EXT1,36684,2025-03-02 23:25:11,1345,1461,5.343999671263304,119.24085678137007,51.72403353569115,False,98.7,0.988,5.743994223875516,0.4825470467750863,False
1001,M01,EXT4,36685,2025-03-01 16:09:59,183,1496,5.3448825826409685,121.83197177110345,52.35002912245476,False,98.55,0.98,5.690744645588092,0.4677421945415616,False
1001,M05,EXT3,36686,2025-03-02 07:04:39,1750,3599,5.283978302272336,119.1177710678509,49.587790335887156,False,98.55,1.012,5.842883603700427,0.4297409711785755,False
1001,M01,EXT3,36687,2025-03-01 20:38:31,1717,3045,4.26001436711041,119.34188616490974,52.04760215796375,False,98.55,0.98,4.630537578620156,-1.105555544325145,True
1003,M01,EXT4,36688,2025-03-01 19:57:52,48,4006,5.640609761605457,120.69134228417099,49.435473131639895,False,98.65,0.98,6.010099929683277,0.9410809483576134,False
1000,M02,EXT4,36689,2025-03-02 03:52:04,2043,1498,5.835482678144533,119.62733603858469,50.96808528104348,False,98.5,0.988,6.235072203430089,1.1312317262771932,False
1000,M06,EXT4,36690,2025-03-01 16:15:48,1488,660,4.809603511745867,119.76818910820555,48.968656905575756,False,98.5,1.02,5.411015281543912,-0.27255209287949717,True
1000,M03,EXT3,36691,2025-03-01 15:08:21,1231,3225,4.902998046510903,120.41247990156661,52.22268795555896,False,98.5,0.996,5.344308082287492,-0.20752171113272277,True
1004,M05,EXT1,36692,2025-03-02 06:25:00,1098,704,4.61244715293868,120.30369034935565,50.531492268679735,False,98.7,1.012,5.155261817014905,-0.5276610996572708,True
1000,M03,EXT3,36693,2025-03-02 03:14:38,39,3089,5.934248702362371,121.21301667094319,47.3055539161955,False,98.5,0.996,6.420408390547614,1.3582989097228642,False
1003,M04,EXT1,36694,2025-03-02 19:15:33,463,3223,4.457289214312233,119.61122299938671,50.83091786036169,False,98.65,1.004,4.955221955851451,-0.7638412039961563,True
1001,M02,EXT1,36695,2025-03-01 13:29:54,402,3958,4.799468554476541,119.4426614186535,49.63552292700522,False,98.55,0.988,5.225149965304011,-0.253834075604194,True
1004,M01,EXT1,36696,2025-03-02 22:51:06,2030,2596,5.239906466753,118.68786197003165,49.32757008734563,False,98.7,0.98,5.618958150561952,0.32999984589613696,False
1001,M04,EXT4,36697,2025-03-02 03:26:58,1776,0,4.748867444592073,120.09781160665901,49.15900835547516,False,98.55,1.004,5.26374847048147,-0.33627440516469176,True
1003,M04,EXT4,36698,2025-03-02 19:50:59,734,9,5.089255029724135,118.3396988925119,50.175513175996834,False,98.65,1.004,5.596295897556024,0.12475110676161652,False
1000,M02,EXT1,36699,2025-03-01 21:00:15,274,3964,4.62777280386041,120.89033154939045,47.693413868204985,False,98.5,0.988,5.0742086011962195,-0.5610198806980885,True
1002,M02,EXT2,36700,2025-03-01 21:14:36,461,3044,4.312809000976061,120.25513863222989,51.87315162444613,False,98.6,0.988,4.72271655491482,-1.0184838716809865,True
1003,M01,EXT2,36701,2025-03-02 18:23:03,1237,1940,4.8583560285808725,120.853148675689,51.64532895469892,False,98.65,0.98,5.2218346842532055,-0.22431689414797637,True
1003,M05,EXT4,36702,2025-03-01 22:49:12,1851,3423,4.611738021634579,119.73319268754922,48.7211396868748,False,98.65,1.012,5.172358944263022,-0.5145880293705047,True
1000,M04,EXT1,36703,2025-03-01 06:42:35,1684,2200,6.992956722913303,119.70277530895557,50.04548115972346,False,98.5,1.004,7.507411918961332,2.8946151604236796,False
1000,M02,EXT2,36704,2025-03-01 13:43:16,385,1149,5.423302028386123,119.65991810884023,51.60338204126772,False,98.5,0.988,5.8215609894777645,0.5284347956416289,False
1001,M06,EXT3,36705,2025-03-01 15:11:26,1100,2232,5.966020378787762,119.3450323846302,50.55560613680759,False,98.55,1.02,6.57488360376808,1.364701472283214,False
1003,M03,EXT1,36706,2025-03-02 16:16:40,585,2210,4.183030373837496,120.85104860612515,48.84385088774837,False,98.65,0.996,4.662367497500172,-1.1175934459486245,True
1002,M04,EXT1,36707,2025-03-01 22:24:03,1101,3549,4.364901430957341,120.59157313837179,49.31041154041431,False,98.6,1.004,4.8772285048154105,-0.8963727564896119,True
1002,M02,EXT2,36708,2025-03-02 19:42:00,585,1242,5.154996162862206,120.0248776013867,48.48021910437331,False,98.6,0.988,5.588319644156651,0.256438620395163,False
1000,M01,EXT1,36709,2025-03-02 03:14:54,1715,2432,5.00783901201248,120.22452433065473,51.34209315588746,False,98.5,0.98,5.369829718844533,0.05391370815070724,True
1003,M06,EXT1,36710,2025-03-01 09:08:22,54,756,4.441699053917697,121.12679768961164,50.88379746533154,False,98.65,1.02,5.017748300849669,-0.8246594780719815,True
1000,M05,EXT3,36711,2025-03-01 13:15:08,230,2400,5.228465775841703,119.9585444095008,52.125330594356186,False,98.5,1.012,5.760519019536919,0.3193176073411561,False
1001,M01,EXT4,36712,2025-03-02 16:09:46,1372,2152,5.376421825350339,120.17936219822066,50.56479056502547,False,98.55,0.98,5.7391484413060825,0.5395711652476998,False
1002,M01,EXT2,36713,2025-03-02 16:11:12,1829,228,5.529408789831288,119.63838302706145,50.95804193399282,False,98.6,0.98,5.8857118030815325,0.7484112238179482,False
1003,M05,EXT3,36714,2025-03-02 08:07:00,1876,3853,6.287694661986014,120.99112080672872,48.74058304444973,False,98.65,1.012,6.8682302975200145,1.8820873719472568,False
1004,M05,EXT2,36715,2025-03-02 11:06:54,169,1374,6.050224772268896,120.32745944001746,47.60895149519626,False,98.7,1.012,6.6398688804047366,1.548500958783461,False
1000,M04,EXT2,36716,2025-03-02 08:07:39,1439,247,5.5060647201830655,118.17065916531135,49.99335796766723,False,98.5,1.004,6.015095665068419,0.7140802779396659,False
1000,M06,EXT3,36717,2025-03-02 15:26:11,1261,433,4.6589308596083905,120.81503533391704,47.38483326497315,False,98.5,1.02,5.273484177497832,-0.46975834606197525,True
1003,M04,EXT4,36718,2025-03-01 20:46:05,866,2779,5.272471130512195,119.7273038564603,48.07541477372339,False,98.65,1.004,5.801329850706061,0.4089485797223134,False
1000,M06,EXT1,36719,2025-03-01 16:43:06,1245,1123,5.191510981715231,120.7529493644803,51.04803858685451,False,98.5,1.02,5.77935120776362,0.25560587128509743,False
1004,M01,EXT3,36720,2025-03-02 06:30:12,1613,953,4.4913858857718685,119.73949542012397,52.008380733999495,False,98.7,0.98,4.8591360368632355,-0.7745657941082028,True
1004,M04,EXT2,36721,2025-03-01 20:57:16,106,2095,5.031514520553322,120.27193978198169,50.84133551705865,False,98.7,1.004,5.532141570044266,0.01460094407638935,False
1004,M04,EXT3,36722,2025-03-02 13:23:12,1528,7,4.680598559171259,120.72646777879666,47.99734502843504,False,98.7,1.004,5.208375609322457,-0.4581229553887252,True
1001,M03,EXT3,36723,2025-03-01 07:25:39,1124,2362,5.341629645304536,119.92201693387308,50.08582094180895,False,98.55,0.996,5.802966350142901,0.4554960764020749,False
1002,M05,EXT4,36724,2025-03-02 15:33:53,1276,2228,5.838529130194709,120.80188998932498,49.65399370251135,False,98.6,1.012,6.40392506348763,1.2195287965091715,False
1004,M03,EXT4,36725,2025-03-02 01:22:00,620,1925,5.063898638459325,120.9300836441115,51.48542662448087,False,98.7,0.996,5.513900194725658,0.10045210093878107,False
1003,M06,EXT2,36726,2025-03-01 21:29:27,375,687,6.48860781660709,120.95834445708981,48.70923348886256,False,98.65,1.02,7.127775791352835,2.158112100750107,False
1000,M06,EXT1,36727,2025-03-01 21:02:55,39,2544,5.384429133265114,120.17348217521271,50.18721447805878,False,98.5,1.02,5.984908128254217,0.5503545420446762,False
1000,M05,EXT1,36728,2025-03-02 14:26:27,1833,3952,3.8407316163321505,119.80036321548307,49.60549491406297,False,98.5,1.012,4.381632787197819,-1.631504539313127,False
1000,M02,EXT4,36729,2025-03-02 10:57:32,712,3719,4.77275713930347,119.19151366944179,49.30191955018049,False,98.5,0.988,5.201561088476044,-0.3753714971697669,True
1001,M02,EXT1,36730,2025-03-02 19:20:42,1218,378,4.806849904959531,120.42602873573222,49.1211004128302,False,98.55,0.988,5.237525234021255,-0.23584520730180514,True
1004,M06,EXT2,36731,2025-03-02 02:58:28,1181,423,5.41624062672778,119.15250048994447,51.2090145031203,False,98.7,1.02,6.008973491330509,0.5532897808841656,False
1000,M05,EXT3,36732,2025-03-02 09:40:42,575,1133,5.125664249267427,121.17896171008235,51.63606554262099,False,98.5,1.012,5.6614352369673115,0.17913574688181372,False
1003,M04,EXT3,36733,2025-03-01 09:03:08,1593,2383,5.159803800335371,119.6903193545443,50.00982929753922,False,98.65,1.004,5.668790329389418,0.22523560708091647,False
1001,M02,EXT4,36734,2025-03-02 02:40:12,1787,1470,5.61104352447793,119.82887135551988,49.78302203392002,False,98.55,0.988,6.025528744489065,0.9096080103623764,False
1000,M01,EXT3,36735,2025-03-02 22:11:01,110,3111,5.435838750212267,120.14125519569879,49.5076852242501,False,98.5,0.98,5.80724666001037,0.6931452888129402,False
1000,M04,EXT2,36736,2025-03-02 19:38:38,1412,1931,4.786078876739835,118.51197863528945,51.94858814653181,False,98.5,1.004,5.272599367255616,-0.37083659090269094,True
1004,M01,EXT2,36737,2025-03-01 14:56:41,51,3674,4.3295079970936,120.18655229477405,49.36887223774749,False,98.7,0.98,4.726362889221803,-0.9675802565144678,True
1001,M01,EXT4,36738,2025-03-01 15:31:38,598,1499,6.239757035704491,118.41548194559655,47.238894627151765,False,98.55,0.98,6.617810727644314,1.843464934110116,False
1002,M02,EXT4,36739,2025-03-02 08:33:17,396,3681,4.473508870078948,119.39544968639967,51.643903680542365,False,98.6,0.988,4.883752995274242,-0.7812978190781317,True
1002,M01,EXT2,36740,2025-03-02 20:11:56,810,2020,5.35350024045092,119.64769606916816,48.82393646747757,False,98.6,0.98,5.734235658260621,0.5233142568984835,False
1004,M06,EXT1,36741,2025-03-01 21:16:16,1479,3005,4.347121205688598,118.91870634147155,52.09754079590616,False,98.7,1.02,4.909408713684127,-0.9539228915663387,True
1002,M06,EXT1,36742,2025-03-01 03:16:17,976,129,5.491770732338571,120.79009297986272,47.35199985764601,False,98.6,1.02,6.124335748437352,0.782206870720494,False
1001,M05,EXT1,36743,2025-03-02 08:12:22,1809,3460,5.558045137625827,120.00070466742581,48.621294618655725,False,98.55,1.012,6.130020177736541,0.8394491566724582,False
1003,M05,EXT3,36744,2025-03-02 04:24:04,957,2871,4.236373062407169,119.87777680455198,49.660394503955935,False,98.65,1.012,4.78298434677602,-1.0648682837676569,True
1003,M01,EXT2,36745,2025-03-02 14:52:35,290,2178,3.4214617910419136,119.89099883406733,50.0749407432102,False,98.65,0.98,3.8290681359376153,-2.2834297878483443,False
1003,M02,EXT2,36746,2025-03-02 03:08:12,1347,949,6.3235600110192,120.28653925224387,49.22369798351774,False,98.65,0.988,6.736009154809815,1.9919026908508135,False
1001,M02,EXT2,36747,2025-03-01 02:10:27,2045,3873,4.761212658874537,120.7709512482167,50.18887300767912,False,98.55,0.988,5.181886041652173,-0.316723136246012,True
1003,M01,EXT2,36748,2025-03-01 12:52:55,962,1019,5.447089321383612,118.42084547091312,50.07020005800859,False,98.65,0.98,5.814229574387456,0.6514996293841847,False
1002,M03,EXT1,36749,2025-03-02 09:18:24,713,643,4.950047647655471,118.6607887641793,53.74572619538499,False,98.6,0.996,5.376996024158815,-0.09644995914228006,True
1004,M04,EXT3,36750,2025-03-02 22:56:33,215,282,6.53828588701248,120.21826948666171,51.47188549107048,False,98.7,1.004,7.038609300230181,2.214162930902247,False
1004,M05,EXT4,36751,2025-03-02 00:07:45,1996,3464,5.000644810922355,119.64456982985462,49.6808268038297,False,98.7,1.012,5.556726581398667,0.03377089953533401,False
1001,M04,EXT4,36752,2025-03-02 21:32:09,1331,3408,3.9574288620013904,119.13078280671337,50.91200375906563,False,98.55,1.004,4.451544059708377,-1.4565553201116308,False
1004,M03,EXT2,36753,2025-03-01 14:34:14,43,1031,4.075545753246189,119.96739224372203,47.8955574046386,False,98.7,0.996,4.565255818483004,-1.2744758998210082,True
1002,M04,EXT3,36754,2025-03-01 02:57:00,1075,3270,4.499294553123214,118.5074494150435,49.6253810195715,False,98.6,1.004,5.008996905899209,-0.705257551171999,True
1002,M04,EXT1,36755,2025-03-01 06:49:16,131,807,5.294123420116991,120.25605613258489,50.49456469656685,False,98.6,1.004,5.798278484243928,0.4395063653517465,False
1003,M06,EXT3,36756,2025-03-02 15:57:26,1021,2206,4.3152211890864445,120.34887758222867,50.882425225417194,False,98.65,1.02,4.888754875568918,-1.0070068287648306,True
1004,M05,EXT4,36757,2025-03-01 00:43:07,1726,957,4.216110207665084,121.84590758342283,53.542720652059394,False,98.7,1.012,4.723695197158224,-1.1311893085222458,True
1003,M06,EXT3,36758,2025-03-01 06:35:32,1106,1649,4.30298479296204,121.22424310523002,48.023334887489995,False,98.65,1.02,4.905436472968883,-0.9834254323906533,True
1002,M04,EXT4,36759,2025-03-01 22:53:06,1011,2245,5.485750708310166,120.61770887020796,50.025599322031546,False,98.6,1.004,5.995380693950211,0.7253808919206438,False
1000,M01,EXT1,36760,2025-03-01 18:15:48,1999,3325,3.5558185289461615,120.09338453846559,49.467545028980936,False,98.5,0.98,3.965220217083225,-1.9987519925215158,False
1004,M06,EXT3,36761,2025-03-01 02:04:28,1009,4024,5.082733313498193,120.70304248066581,48.82983519552533,False,98.7,1.02,5.693063660773798,0.12026090469012192,False
1004,M05,EXT4,36762,2025-03-01 22:18:42,895,1873,5.614410049458071,120.42210483845126,52.53604999274694,False,98.7,1.012,6.148962144124969,0.8619880320768746,False
1000,M05,EXT1,36763,2025-03-02 06:31:00,668,2340,5.593893568798226,119.49175934556598,50.090909480304354,False,98.5,1.012,6.150920287683125,0.8716499333297724,False
1001,M05,EXT4,36764,2025-03-02 04:57:10,1718,373,6.165356702802141,120.22329248507143,51.39689283602767,False,98.55,1.012,6.716530427735167,1.6763263504160792,False
1003,M06,EXT4,36765,2025-03-01 09:20:49,399,3829,5.697956927210324,119.78136409526277,51.570931082751216,False,98.65,1.02,6.292122568710468,0.9768181633643193,False
